DATE,STATION_NAME,NB_VALID,DEPARTEMENT
2019-09-07,LA MOTTE-PICQUET-GRENELLE,12459,75
2019-09-07,LA MUETTE,5735,75
2019-09-07,LA NORVILLE-SAINT-GERMAIN-LES-ARPAJON,199,91
2019-09-07,LA PLAINE-STADE DE FRANCE,9791,93
2019-09-07,LA TOUR MAUBOURG,2985,75
2019-09-07,LA VERRIERE,3069,78
2019-09-07,LAGNY-THORIGNY,2690,77
2019-09-07,LAMARCK-CAULAINCOURT,4281,75
2019-09-07,LARDY,133,91
2019-09-07,LAUMIERE,5415,75
2019-09-07,LE BOURGET,8968,93
2019-09-07,LE BRAS-DE-FER,1901,91
2019-09-07,LE KREMLIN-BICETRE,7476,94
2019-09-07,LE MEE,1579,77
2019-09-07,LE PELETIER,3201,75
2019-09-07,LE PERRAY,263,78
2019-09-07,LE PLESSIS-CHENET,10,91
2019-09-07,LE RAINCY-VILLEMOMBLE-MONTFERMEIL,5655,93
2019-09-07,LE STADE,1453,92
2019-09-07,LE VAL-D'OR,400,92
2019-09-07,LE VERT-DE-MAISONS,1371,94
2019-09-07,LEDRU-ROLLIN,5443,75
2019-09-07,LES AGNETTES-ASNIERES-GENNEVILLIERS,4394,92
2019-09-07,LES ARDOINES,1285,94
2019-09-07,LES BOULLEREAUX-CHAMPIGNY,1460,94
2019-09-07,LES CLAIRIERES-DE-VERNEUIL,147,78
2019-09-07,LES COURTILLES,6840,92
2019-09-07,LES GOBELINS,5265,75
2019-09-07,LES GRESILLONS,866,95
2019-09-07,LES HALLES,33533,75
2019-09-07,LES MUREAUX,2221,95
2019-09-07,LES NOUES,31,91
2019-09-07,LES SABLONS (JARDIN D'ACCLIMATATION),6865,92
2019-09-07,LES SAULES,579,91
2019-09-07,LES VALLEES,3082,92
2019-09-07,LES YVRIS-NOISY-LE-GRAND,290,93
2019-09-07,LES-ESSARTS-LE-ROI,272,78
2019-09-07,LIBERTE,3281,94
2019-09-07,LIEGE,2013,75
2019-09-07,LIEUSAINT-MOISSY,3843,77
2019-09-07,LIMAY,300,95
2019-09-07,LIVRY-SUR-SEINE,36,77
2019-09-07,LIZY-SUR-OURCQ,219,77
2019-09-07,LONGJUMEAU,138,91
2019-09-07,LONGUEVILLE,248,77
2019-09-07,LOUIS BLANC,3701,75
2019-09-07,LOUISE MICHEL,4978,92
2019-09-07,LOURMEL,3766,75
2019-09-07,LOUVECIENNES,159,92
2019-09-07,LOUVRE-RIVOLI,3709,75
2019-09-07,LOUVRES,10,95
2019-09-07,LUZARCHES,153,95
2019-09-07,M. MONTROUGE,10516,92
2019-09-07,MABILLON,3492,75
2019-09-07,MADELEINE,15533,75
2019-09-07,MAGENTA,91,75
2019-09-07,MAIRIE D'ISSY,6406,92
2019-09-07,MAIRIE D'IVRY,5666,94
2019-09-07,MAIRIE DE CLICHY,9756,92
2019-09-07,MAIRIE DE MONTREUIL,15887,93
2019-09-07,MAIRIE DE SAINT-OUEN,6699,93
2019-09-07,MAIRIE DES LILAS,8211,93
2019-09-07,MAISON BLANCHE,3621,75
2019-09-07,MAISONS-ALFORT-ALFORTVILLE,11587,94
2019-09-07,MAISONS-ALFORT-LES JUILLIOTTES,3906,94
2019-09-07,MAISONS-ALFORT-STADE,2779,94
2019-09-07,MAISONS-LAFFITTE,4389,78
2019-09-07,MAISSE,54,91
2019-09-07,MALAKOFF-PLATEAU DE VANVES,4746,92
2019-09-07,MALAKOFF-RUE ETIENNE DOLET,2817,92
2019-09-07,MALESHERBES,2509,75
2019-09-07,MANTES-LA-JOLIE,1823,95
2019-09-07,MANTES-STATION,611,95
2019-09-07,MARAICHERS,5259,75
2019-09-07,MARCADET-POISSONNIERS,13445,75
2019-09-07,MARCEL SEMBAT,8292,92
2019-09-07,MAREIL-SUR-MAULDRE,33,78
2019-09-07,MARLES-EN-BRIE,146,77
2019-09-07,MARLY-LE-ROI,301,78
2019-09-07,MAROLLES-EN-HUREPOIX,285,91
2019-09-07,MARX DORMOY,6942,75
2019-09-07,MASSY-PALAISEAU,2447,91
2019-09-07,MASSY-VERRIERES,86,91
2019-09-07,MAUBERT-MUTUALITE,3637,75
2019-09-07,MAULE,112,78
2019-09-07,MAURECOURT,188,95
2019-09-07,MEAUX,6183,77
2019-09-07,MELUN,9346,77
2019-09-07,MENILMONTANT,8110,75
2019-09-07,MENNECY,247,91
2019-09-07,MERIEL,107,95
2019-09-07,MERY-VAL D'OISE,41,95
2019-09-07,MEUDON,656,92
2019-09-07,MEUDON-VAL-FLEURY,1519,92
2019-09-07,MEULAN-HARDRICOURT,200,78
2019-09-07,MICHEL BIZOT,3270,75
2019-09-07,MICHEL-ANGE-AUTEUIL,3070,75
2019-09-07,MICHEL-ANGE-MOLITOR,3667,75
2019-09-07,MIRABEAU,2396,75
2019-09-07,MIROMESNIL,3687,75
2019-09-07,MITRY-CLAYE,1781,77
2019-09-07,MONCEAU,1678,75
2019-09-07,MONNERVILLE,15,91
2019-09-07,MONTEREAU,1014,77
2019-09-07,MONTFORT-L'AMAURY-MERE,169,78
2019-09-07,MONTGALLET,2680,75
2019-09-07,MONTGERON-CROSNE,964,91
2019-09-07,MONTGEROULT-COURCELLES,18,95
2019-09-07,MONTIGNY-BEAUCHAMP,2827,95
2019-09-07,MONTIGNY-SUR-LOING,105,77
2019-09-07,MONTPARNASSE,61057,75
2019-09-07,MONTREUIL,691,93
2019-09-07,MONTRY-CONDE,15,77
2019-09-07,MONTSOULT-MAFFLIERS,637,95
2019-09-07,MORET-VENEUX-LES-SABLONS,318,77
2019-09-07,MORMANT,217,77
2019-09-07,MORTCERF,55,77
2019-09-07,MOULIN-GALANT,185,91
2019-09-07,MOUROUX,44,77
2019-09-07,MOUTON-DUVERNET,3220,75
2019-09-07,MUSEE D'ORSAY,1193,75
2019-09-07,NANGIS,414,77
2019-09-07,NANTERRE-UNIVERSITE,204,92
2019-09-07,NANTEUIL-SAACY,292,77
2019-09-07,NATION,16132,75
2019-09-07,NATIONALE,4394,75
2019-09-07,NEMOURS-SAINT-PIERRE,511,77
2019-09-07,NEUVILLE UNIVERSITE,1584,95
2019-09-07,NEZEL-AULNAY,40,78
2019-09-07,NOGENT-LE-PERREUX,2542,94
2019-09-07,NOINTEL-MOURS,140,95
2019-09-07,NOISY-LE-SEC,11112,93
2019-09-07,NOTRE-DAME-DE-LORETTE,3982,75
2019-09-07,NOTRE-DAME-DES-CHAMPS,2135,75
2019-09-07,OBERKAMPF,8282,75
2019-09-07,ODEON,10996,75
2019-09-07,OLYMPIADES,12009,75
2019-09-07,OPERA,17080,75
2019-09-07,ORANGIS-BOIS DE L'EPINE,1469,91
2019-09-07,ORGERUS-BEHOUST,119,78
2019-09-07,ORLY VILLE,1272,94
2019-09-07,OSNY,106,95
2019-09-07,OURCQ,4086,75
2019-09-07,OZOIR-LA-FERRIERE,874,77
2019-09-07,PALAIS ROYAL-MUSEE DU LOUVRE,12107,75
2019-09-07,PANTIN,5544,93
2019-09-07,PARC DES EXPOSITIONS,6362,93
2019-09-07,PARMENTIER,5499,75
2019-09-07,PASSY,5511,75
2019-09-07,PASTEUR,6100,75
2019-09-07,PELLEPORT,451,75
2019-09-07,PERE LACHAISE,8864,75
2019-09-07,PEREIRE-LEVALLOIS,5127,75
2019-09-07,PERNETY,5280,75
2019-09-07,PERSAN-BEAUMONT,2001,95
2019-09-07,PETIT-JOUY-LES-LOGES,73,78
2019-09-07,PETIT-VAUX,139,91
2019-09-07,PHILIPPE AUGUSTE,2870,75
2019-09-07,PICPUS,2008,75
2019-09-07,PIERRE CURIE,2603,94
2019-09-07,PIERREFITTE T11,604,93
2019-09-07,PIERREFITTE-STAINS,7026,93
2019-09-07,PIERRELAYE,520,95
2019-09-07,PIGALLE,10231,75
2019-09-07,PLACE D'ITALIE,20545,75
2019-09-07,PLACE DE CLICHY,14655,75
2019-09-07,PLACE DES FETES,5333,75
2019-09-07,PLACE MONGE (JARDIN DES PLANTES),5046,75
2019-09-07,PLAISANCE,7955,75
2019-09-07,PLAISIR-GRIGNON,2141,78
2019-09-07,PLAISIR-LES-CLAYES,994,78
2019-09-07,POISSONNIERE,4652,75
2019-09-07,POISSY,7935,78
2019-09-07,PONT DE LEVALLOIS-BECON,3891,92
2019-09-07,PONT DE NEUILLY (AVENUE DE MADRID),8093,92
2019-09-07,PONT DE RUNGIS,325,94
2019-09-07,PONT DE SEVRES,7025,92
2019-09-07,PONT-CARDINET,1083,75
2019-09-07,PONT-MARIE (CITE DES ARTS),3088,75
2019-09-07,PONT-NEUF (LA MONNAIE),2514,75
2019-09-07,PONT-PETIT,34,95
2019-09-07,PONTHIERRY-PRINGY,220,77
2019-09-07,PONTOISE,2815,95
2019-09-07,PORCHEFONTAINE,624,78
2019-09-07,PORTE D'AUTEUIL,1036,75
2019-09-07,PORTE D'ITALIE,3419,75
2019-09-07,PORTE D'IVRY,3419,75
2019-09-07,PORTE D'ORLEANS,10845,75
2019-09-07,PORTE DAUPHINE,3780,75
2019-09-07,PORTE DE BAGNOLET,7685,75
2019-09-07,PORTE DE CHAMPERRET,5523,75
2019-09-07,PORTE DE CHARENTON,3489,75
2019-09-07,PORTE DE CHOISY,5513,75
2019-09-07,PORTE DE CLICHY,6781,75
2019-09-07,PORTE DE CLIGNANCOURT,17678,75
2019-09-07,PORTE DE LA CHAPELLE,4312,75
2019-09-07,PORTE DE LA VILLETTE,9419,75
2019-09-07,PORTE DE MONTREUIL,10368,75
2019-09-07,PORTE DE PANTIN,7900,75
2019-09-07,PORTE DE SAINT-CLOUD,7795,75
2019-09-07,PORTE DE SAINT-OUEN,6289,93
2019-09-07,PORTE DE VANVES,7815,75
2019-09-07,PORTE DE VERSAILLES,8149,75
2019-09-07,PORTE DE VINCENNES,12771,75
2019-09-07,PORTE DES LILAS,6397,75
2019-09-07,PORTE DOREE,4774,75
2019-09-07,PORTE MAILLOT,11183,75
2019-09-07,PORTE-DE-CLICHY,345,95
2019-09-07,PRE SAINT-GERVAIS,721,75
2019-09-07,PRESLES-COURCELLES,85,95
2019-09-07,PROVINS,406,77
2019-09-07,PUTEAUX,262,92
2019-09-07,PYRAMIDES,8465,75
2019-09-07,PYRENEES,5264,75
2019-09-07,QUAI DE LA GARE,4384,75
2019-09-07,QUAI DE LA RAPEE,1496,75
2019-09-07,QUATRE SEPTEMBRE,2072,75
2019-09-07,RAMBOUILLET,2293,78
2019-09-07,RAMBUTEAU,8476,75
2019-09-07,RANELAGH,3649,75
2019-09-07,RASPAIL,2553,75
2019-09-07,REAUMUR-SEBASTOPOL,8906,75
2019-09-07,RENNES,1633,75
2019-09-07,REPUBLIQUE,31582,75
2019-09-07,REUILLY-DIDEROT,11256,75
2019-09-07,RICHARD LENOIR,3434,75
2019-09-07,RICHELIEU-DROUOT,5324,75
2019-09-07,RIQUET,4759,75
2019-09-07,RIS-ORANGIS,522,91
2019-09-07,ROBESPIERRE,7576,93
2019-09-07,ROISSY-EN-BRIE,1391,77
2019-09-07,ROME,4297,75
2019-09-07,ROSA PARKS,5478,75
2019-09-07,ROSNY-BOIS-PERRIER,6796,93
2019-09-07,ROSNY-SOUS-BOIS,4099,93
2019-09-07,ROSNY-SUR-SEINE,71,78
2019-09-07,RUE DE LA POMPE (AVENUE GEORGES MANDEL),4786,75
2019-09-07,RUE DES BOULETS,4127,75
2019-09-07,RUE DU BAC,2709,75
2019-09-07,SAINT-AMBROISE,4931,75
2019-09-07,SAINT-AUGUSTIN,2598,75
2019-09-07,SAINT-CHERON,171,91
2019-09-07,SAINT-CLOUD,2128,92
2019-09-07,SAINT-CYR,2053,78
2019-09-07,SAINT-DENIS,18947,93
2019-09-07,SAINT-DENIS-PORTE DE PARIS,9917,93
2019-09-07,SAINT-DENIS-UNIVERSITE,7884,93
2019-09-07,SAINT-FARGEAU,1139,75
2019-09-07,SAINT-FRANCOIS-XAVIER,1919,75
2019-09-07,SAINT-GEORGES,1414,75
2019-09-07,SAINT-GERMAIN-DES-PRES,6277,75
2019-09-07,SAINT-GRATIEN,1442,95
2019-09-07,SAINT-JACQUES,2675,75
2019-09-07,SAINT-LAZARE,120487,75
2019-09-07,SAINT-LEU-LA-FORET,574,95
2019-09-07,SAINT-MANDE-TOURELLE,8581,94
2019-09-07,SAINT-MARCEL,2797,75
2019-09-07,SAINT-MARTIN-D'ETAMPES,201,91
2019-09-07,SAINT-MAUR,4620,94
2019-09-07,SAINT-MICHEL,10136,75
2019-09-07,SAINT-MICHEL NOTRE DAME,8975,75
2019-09-07,SAINT-MICHEL-SUR-ORGE,2013,91
2019-09-07,SAINT-NOM-LA-BRETECHE-FORET-DE-MARLY,74,78
2019-09-07,SAINT-OUEN,971,95
2019-09-07,SAINT-OUEN-L'AUMONE,1215,95
2019-09-07,SAINT-OUEN-L'AUMONE-LIESSE,573,95
2019-09-07,SAINT-OUEN-L'AUMONE-QUARTIER DE L'EGLISE,199,95
2019-09-07,SAINT-PAUL (LE MARAIS),11188,75
2019-09-07,SAINT-PHILIPPE-DU-ROULE,2807,75
2019-09-07,SAINT-PLACIDE,5150,75
2019-09-07,SAINT-QUENTIN-EN-YVELINES,6090,78
2019-09-07,SAINT-SEBASTIEN FROISSART,2647,75
2019-09-07,SAINT-SULPICE,4091,75
2019-09-07,SAINTE-COLOMBE-SEPTVEILLES,72,77
2019-09-07,SAINTE-GENEVIEVE-DES-BOIS,2388,91
2019-09-07,SANNOIS,1458,95
2019-09-07,SANTEUIL-LE-PERCHAY,14,95
2019-09-07,SARCELLES-SAINT-BRICE,502,95
2019-09-07,SARTROUVILLE,7855,78
2019-09-07,SAVIGNY-LE-TEMPLE-NANDY,3006,77
2019-09-07,SAVIGNY-SUR-ORGE,4478,91
2019-09-07,SEGUR,2428,75
2019-09-07,SENTIER,5108,75
2019-09-07,SERMAISE,60,91
2019-09-07,SEUGY,31,95
2019-09-07,SEVRAN-BEAUDOTTES,9068,93
2019-09-07,SEVRAN-LIVRY,43,93
2019-09-07,SEVRES RIVE GAUCHE,686,92
2019-09-07,SEVRES-BABYLONE,9060,75
2019-09-07,SEVRES-LECOURBE,439,75
2019-09-07,SEVRES-VILLE-D'AVRAY,278,92
2019-09-07,SIMPLON,5907,75
2019-09-07,SOLFERINO,2149,75
2019-09-07,SOUPPES,286,77
2019-09-07,STADE DE FRANCE-SAINT-DENIS,2809,93
2019-09-07,STAINS CERISAIE,1349,93
2019-09-07,STALINGRAD,15762,75
2019-09-07,STRASBOURG-SAINT-DENIS,17612,75
2019-09-07,SULLY-MORLAND,2455,75
2019-09-07,SURESNES-MONT VALERIEN,48,92
2019-09-07,SURVILLIERS-FOSSES,21,95
2019-09-07,TACOIGNIERES-RICHEBOURG,60,78
2019-09-07,TAVERNY,441,95
2019-09-07,TELEGRAPHE,4015,75
2019-09-07,TEMPLE,2271,75
2019-09-07,TERNES,5509,75
2019-09-07,THIEUX-NANTOUILLET,15,77
2019-09-07,THOMERY,37,77
2019-09-07,THUN-LE-PARADIS,162,95
2019-09-07,TOLBIAC,5932,75
2019-09-07,TOURNAN,579,77
2019-09-07,TRAPPES,2576,78
2019-09-07,TRIEL-SUR-SEINE,240,78
2019-09-07,TRILPORT,354,77
2019-09-07,TRINITE-D'ESTIENNE D'ORVES,2456,75
2019-09-07,TROCADERO,12044,75
2019-09-07,TUILERIES,3170,75
2019-09-07,US,15,95
2019-09-07,VAIRES-TORCY,1468,77
2019-09-07,VAL-D'ARGENTEUIL,1100,95
2019-09-07,VALMONDOIS,163,95
2019-09-07,VANEAU,1547,75
2019-09-07,VANVES-MALAKOFF,893,92
2019-09-07,VARENNE,1151,75
2019-09-07,VAUBOYEN,95,78
2019-09-07,VAUCELLES,183,95
2019-09-07,VAUCRESSON,154,92
2019-09-07,VAUGIRARD (ADOLPHE CHERIOU),5389,75
2019-09-07,VAUX-SUR-SEINE,156,95
2019-09-07,VAVIN,2969,75
2019-09-07,VERNEUIL-L'ETANG,231,77
2019-09-07,VERNOU-SUR-SEINE,32,77
2019-09-07,VERNOUILLET-VERNEUIL,1241,95
2019-09-07,VERSAILLES CHATEAU,4343,78
2019-09-07,VERSAILLES RIVE DROITE,1353,78
2019-09-07,VERSAILLES-CHANTIERS,8872,78
2019-09-07,VERT-GALANT,4056,77
2019-09-07,VIARMES,103,95
2019-09-07,VICTOR HUGO,5399,75
2019-09-07,VIGNEUX-SUR-SEINE,4429,91
2019-09-07,VILLABE,98,91
2019-09-07,VILLAINES,26,95
2019-09-07,VILLEJUIF-LEO LAGRANGE,4572,94
2019-09-07,VILLEJUIF-LOUIS ARAGON,12502,94
2019-09-07,VILLEJUIF-PAUL VAILLANT-COUTURIER,4274,94
2019-09-07,VILLENEUVE-LE-ROI,986,94
2019-09-07,VILLENEUVE-SAINT-GEORGES,12173,94
2019-09-07,VILLENEUVE-TRIAGE,489,94
2019-09-07,VILLENNES-SUR-SEINE,283,78
2019-09-07,VILLEPARISIS-MITRY-LE-NEUF,2894,77
2019-09-07,VILLEPINTE,1971,93
2019-09-07,VILLEPREUX-LES-CLAYES,1086,78
2019-09-07,VILLETANEUSE U,1160,93
2019-09-07,VILLIERS,8561,75
2019-09-07,VILLIERS-LE-BEL-GONESSE-ARNOUVILLE,8799,95
2019-09-07,VILLIERS-MONTBARBIN,38,77
2019-09-07,VILLIERS-NEAUPHLE PONTCHARTRAIN,200,78
2019-09-07,VILLIERS-SUR-MARNE-PLESSIS-TREVISE,6021,94
2019-09-07,VIROFLAY RIVE DROITE,428,78
2019-09-07,VIROFLAY RIVE GAUCHE,2517,78
2019-09-07,VIRY-CHATILLON,727,91
2019-09-07,VITRY-SUR-SEINE,3309,94
2019-09-07,VOLONTAIRES,3575,75
2019-09-07,VOLTAIRE (LEON BLUM),9137,75
2019-09-07,VOSVES,15,91
2019-09-07,VULAINES-SUR-SEINE-SAMOREAU,29,77
2019-09-07,WAGRAM,2175,75
2019-09-07,YERRES,2307,91
2019-09-08,ABBESSES,2242,75
2019-09-08,ABLON,499,91
2019-09-08,ACHERES-GRAND-CORMIER,57,78
2019-09-08,ACHERES-VILLE,2078,78
2019-09-08,AEROPORT CHARLES DE GAULLE 1,5872,93
2019-09-08,AEROPORT CHARLES DE GAULLE 2-TGV,8973,93
2019-09-08,ALESIA,4897,75
2019-09-08,ALEXANDRE DUMAS,4952,75
2019-09-08,ALMA-MARCEAU,3853,75
2019-09-08,ANATOLE FRANCE,1998,92
2019-09-08,ANDRESY,109,78
2019-09-08,ANGERVILLE,45,91
2019-09-08,ANVERS,5405,75
2019-09-08,ARGENTEUIL,7729,95
2019-09-08,ARGENTINE,2101,75
2019-09-08,ARPAJON,542,91
2019-09-08,ARTS ET METIERS,4345,75
2019-09-08,ASNIERES,2286,92
2019-09-08,ASSEMBLEE NATIONALE,546,75
2019-09-08,ATHIS-MONS,561,91
2019-09-08,AUBERGENVILLE-ELISABETHVILLE,447,95
2019-09-08,AUBERVILLIERS-PANTIN (QUATRE CHEMINS),13856,93
2019-09-08,AULNAY-SOUS-BOIS,10583,93
2019-09-08,AUSTERLITZ,13505,75
2019-09-08,AUVERS-SUR-OISE,88,95
2019-09-08,AVENUE DU PRESIDENT KENNEDY,430,75
2019-09-08,AVENUE EMILE ZOLA,1583,75
2019-09-08,AVENUE FOCH,351,75
2019-09-08,AVENUE HENRI MARTIN,328,75
2019-09-08,AVRON,2957,75
2019-09-08,BAGNEUX-SUR-LOING,58,77
2019-09-08,BALARD,4664,75
2019-09-08,BALLANCOURT,38,91
2019-09-08,BARBES-ROCHECHOUART,10819,75
2019-09-08,BASILIQUE DE SAINT-DENIS,6745,93
2019-09-08,BASTILLE,13967,75
2019-09-08,BECON-LES-BRUYERES,1961,92
2019-09-08,BEL-AIR,2220,75
2019-09-08,BELLEVILLE,17455,75
2019-09-08,BELLEVUE,450,92
2019-09-08,BELLOY-SAINT-MARTIN,52,95
2019-09-08,BERAULT,2845,93
2019-09-08,BERCY,10023,75
2019-09-08,BESSANCOURT,192,95
2019-09-08,BEYNES,61,78
2019-09-08,BIBLIOTHEQUE FRANCOIS MITTERRAND,11614,75
2019-09-08,BIEVRES,112,91
2019-09-08,BILLANCOURT,2204,92
2019-09-08,BIR-HAKEIM (GRENELLE),4405,75
2019-09-08,BLANC-MESNIL,3270,93
2019-09-08,BLANCHE,3984,75
2019-09-08,BOBIGNY-PABLO PICASSO,11214,93
2019-09-08,BOBIGNY-PANTIN (RAYMOND QUENEAU),4331,93
2019-09-08,BOIGNEVILLE,25,91
2019-09-08,BOIS-COLOMBES,2305,92
2019-09-08,BOIS-LE-ROI,551,77
2019-09-08,BOISSIERE,1325,75
2019-09-08,BOISSISE-LE-ROI,51,77
2019-09-08,BOISSY-L'AILLERIE,18,95
2019-09-08,BOLIVAR,489,75
2019-09-08,BONDY,3586,93
2019-09-08,BONNE NOUVELLE,3867,75
2019-09-08,BONNIERES,160,78
2019-09-08,BOTZARIS,1273,75
2019-09-08,BOUCICAUT,3350,75
2019-09-08,BOUFFEMONT-MOISSELLES,280,95
2019-09-08,BOUGIVAL,178,78
2019-09-08,BOULAINVILLIERS,345,75
2019-09-08,BOULEVARD VICTOR,737,75
2019-09-08,BOULOGNE-JEAN JAURES,3058,92
2019-09-08,BOULOGNE-PONT DE SAINT CLOUD,2764,92
2019-09-08,BOURAY,312,91
2019-09-08,BOURGET T11,1682,93
2019-09-08,BOURRON-MARLOTTE-GREZ,152,77
2019-09-08,BOURSE,1501,75
2019-09-08,BOUSSY-SAINT-ANTOINE,1544,94
2019-09-08,BOUTIGNY-SUR-ESSONNE,91,91
2019-09-08,BREGUET-SABIN,2382,75
2019-09-08,BRETIGNY,2268,91
2019-09-08,BREUILLET-BRUYERES-LE-CHATEL,111,91
2019-09-08,BREUILLET-VILLAGE,184,91
2019-09-08,BREVAL,42,78
2019-09-08,BROCHANT,3748,75
2019-09-08,BRUNOY,359,77
2019-09-08,BRUYERES-SUR-OISE,39,95
2019-09-08,BUNO-GIRONVILLE,26,91
2019-09-08,BUTTES-CHAUMONT,716,75
2019-09-08,BUZENVAL,2463,75
2019-09-08,CADET,2784,75
2019-09-08,CAMBRONNE,2437,75
2019-09-08,CAMPO-FORMIO,1358,75
2019-09-08,CARDINAL-LEMOINE,1683,75
2019-09-08,CARREFOUR PLEYEL,2108,93
2019-09-08,CENSIER-DAUBENTON,2756,75
2019-09-08,CERGY LE HAUT,2618,95
2019-09-08,CERGY-PREFECTURE,4282,95
2019-09-08,CERGY-SAINT-CHRISTOPHE,1831,95
2019-09-08,CERNAY,703,95
2019-09-08,CESSON,380,77
2019-09-08,CHAMARANDE,110,91
2019-09-08,CHAMP DE COURSES D'ENGHIEN,1096,95
2019-09-08,CHAMP DE MARS-TOUR EIFFEL,2126,75
2019-09-08,CHAMPAGNE-SUR-OISE,79,95
2019-09-08,CHAMPAGNE-SUR-SEINE,121,77
2019-09-08,CHAMPBENOIST-POIGNY,85,77
2019-09-08,CHAMPS-ELYSEES-CLEMENCEAU,3519,75
2019-09-08,CHANGIS-SAINT-JEAN,79,77
2019-09-08,CHANTELOUP-LES-VIGNES,204,78
2019-09-08,CHAPONVAL,27,95
2019-09-08,CHARDON-LAGACHE,629,75
2019-09-08,CHARENTON-ECOLES,3225,94
2019-09-08,CHARLES DE GAULLE ETOILE,6462,75
2019-09-08,CHARLES MICHELS,5645,75
2019-09-08,CHARONNE,4281,75
2019-09-08,CHARS,60,95
2019-09-08,CHARTRETTES,37,77
2019-09-08,CHATEAU D'EAU,3272,75
2019-09-08,CHATEAU DE VINCENNES,6601,94
2019-09-08,CHATEAU ROUGE,10962,75
2019-09-08,CHATEAU-LANDON,1220,75
2019-09-08,CHATELET,12784,75
2019-09-08,CHATELET-LES HALLES,15922,75
2019-09-08,CHATILLON-MONTROUGE,6456,92
2019-09-08,CHAUSSEE D'ANTIN (LA FAYETTE),6530,75
2019-09-08,CHAVILLE RIVE DROITE,778,78
2019-09-08,CHAVILLE RIVE GAUCHE,548,78
2019-09-08,CHAVILLE-VELIZY,700,78
2019-09-08,CHELLES-GOURNAY,4780,77
2019-09-08,CHEMIN D'ANTONY,77,
2019-09-08,CHEMIN VERT,1501,75
2019-09-08,CHENAY-GAGNY,787,93
2019-09-08,CHEVALERET,3436,75
2019-09-08,CHILLY-MAZARIN,189,91
2019-09-08,CHOISY-LE-ROI,6349,94
2019-09-08,CITE,1160,75
2019-09-08,CLAMART,833,92
2019-09-08,CLICHY-LEVALLOIS,3529,92
2019-09-08,COIGNIERES,155,78
2019-09-08,COLOMBES,2695,92
2019-09-08,COLONEL FABIEN,4694,75
2019-09-08,COMBS-LA-VILLE-QUINCY,1667,77
2019-09-08,COMMERCE,3059,75
2019-09-08,COMPANS,20,77
2019-09-08,CONCORDE,5649,75
2019-09-08,CONFLANS-FIN-D'OISE,3052,78
2019-09-08,CONFLANS-SAINTE-HONORINE,985,78
2019-09-08,CONVENTION,5113,75
2019-09-08,CORBEIL-ESSONNES,1937,91
2019-09-08,CORENTIN CARIOU,2631,75
2019-09-08,CORENTIN-CELTON,3213,92
2019-09-08,CORMEILLES-EN-PARISIS,40,95
2019-09-08,CORVISART,2498,75
2019-09-08,COUDRAY-MONTCEAUX,16,91
2019-09-08,COUILLY-SAINT-GERMAIN-QUINCY,29,77
2019-09-08,COULOMMIERS,483,77
2019-09-08,COUR SAINT-EMILION,6364,75
2019-09-08,COURBEVOIE,1416,92
2019-09-08,COURCELLES,1540,75
2019-09-08,COURONNES,4513,75
2019-09-08,CRECY-EN-BRIE-LA-CHAPELLE,50,77
2019-09-08,CRETEIL POMP,3628,94
2019-09-08,CRETEIL-L'ECHAT (HOPITAL MONDOR),1626,94
2019-09-08,CRETEIL-P. LAC,3208,94
2019-09-08,CRETEIL-PREFECTURE (HOTEL DE VILLE),6131,94
2019-09-08,CRETEIL-UNIVERSITE,4127,94
2019-09-08,CRIMEE,7296,75
2019-09-08,CROIX DE CHAVAUX (JACQUES DUCLOS),7162,93
2019-09-08,CROUY-SUR-OURCQ,20,77
2019-09-08,DAMMARTIN-JUILLY-SAINT-MARD,82,77
2019-09-08,DANUBE,623,75
2019-09-08,DAUMESNIL,5811,75
2019-09-08,DENFERT-ROCHEREAU,4685,75
2019-09-08,DEUIL-MONTMAGNY,1010,95
2019-09-08,DOMONT,953,95
2019-09-08,DOURDAN,568,91
2019-09-08,DRANCY,4571,93
2019-09-08,DUGNY COURNEUVE,401,93
2019-09-08,DUGOMMIER,2932,75
2019-09-08,DUPLEIX,3158,75
2019-09-08,DUROC,2981,75
2019-09-08,ECOLE MILITAIRE,7868,75
2019-09-08,ECOLE VETERINAIRE DE MAISONS-ALFORT,3412,94
2019-09-08,ECOUEN-EZANVILLE,580,95
2019-09-08,EDGAR QUINET,2944,75
2019-09-08,EGLISE D'AUTEUIL,194,75
2019-09-08,EGLISE DE PANTIN,4686,93
2019-09-08,EGLY,129,91
2019-09-08,EMERAINVILLE-PONTAULT-COMBAULT,1834,77
2019-09-08,ENGHIEN-LES-BAINS,3895,95
2019-09-08,EPINAY SUR ST11,1783,93
2019-09-08,EPINAY VIL T11,815,93
2019-09-08,EPINAY-SUR-ORGE,1117,91
2019-09-08,EPINAY-SUR-SEINE,822,95
2019-09-08,EPINAY-VILLETANEUSE,3791,95
2019-09-08,EPLUCHES,23,95
2019-09-08,EPONE-MEZIERES,223,78
2019-09-08,ERAGNY-NEUVILLE,234,95
2019-09-08,ERMONT-EAUBONNE,3597,95
2019-09-08,ERMONT-HALTE,217,95
2019-09-08,ESBLY,521,77
2019-09-08,ESPLANADE DE LA DEFENSE,4139,92
2019-09-08,ESSONNES-ROBINSON,109,91
2019-09-08,ETAMPES,1277,91
2019-09-08,ETIENNE-MARCEL,2777,75
2019-09-08,ETRECHY,215,91
